작가	편수	비율
柳雲卿	15	0.0002946839024006915
柳完熙	15	0.0002946839024006915
宋鎭禹	15	0.0002946839024006915
㳉堂生	15	0.0002946839024006915
曺喜淳	15	0.0002946839024006915
용산교구어떤부인	15	0.0002946839024006915
太虛	15	0.0002946839024006915
任東爀	15	0.0002946839024006915
吳時泳	15	0.0002946839024006915
姜鷺鄕	15	0.0002946839024006915
金基錫	15	0.0002946839024006915
蘇來元	15	0.0002946839024006915
崔昶楠	15	0.0002946839024006915
尹鍾厚	15	0.0002946839024006915
李亮	15	0.0002946839024006915
千眼居士	15	0.0002946839024006915
金德在	15	0.0002946839024006915
申南澈	15	0.0002946839024006915
金幽影	15	0.0002946839024006915
A記者	15	0.0002946839024006915
韓稚振	15	0.0002946839024006915
許然	15	0.0002946839024006915
金瓚泳	15	0.0002946839024006915
玄洲	15	0.0002946839024006915
洪星湖	15	0.0002946839024006915
李海寬	15	0.0002946839024006915
金敎周	14	0.0002750383089073121
曺希醇	14	0.0002750383089073121
張東根	14	0.0002750383089073121
李勳求	14	0.0002750383089073121
楊致中	14	0.0002750383089073121
洪善杓	14	0.0002750383089073121
南宮璧	14	0.0002750383089073121
張龍瑞	14	0.0002750383089073121
辛泰嶽	14	0.0002750383089073121
趙豊衍	14	0.0002750383089073121
安廓	14	0.0002750383089073121
咸世德	14	0.0002750383089073121
鄭昊昇	14	0.0002750383089073121
洪起文	14	0.0002750383089073121
李如星	14	0.0002750383089073121
林玉仁	14	0.0002750383089073121
薛貞植	14	0.0002750383089073121
金鎭壽	14	0.0002750383089073121
尹童向	14	0.0002750383089073121
朴淵禧	14	0.0002750383089073121
金瑢俊	14	0.0002750383089073121
曺山江	14	0.0002750383089073121
朴應三	14	0.0002750383089073121
閔台原	14	0.0002750383089073121
金史良	14	0.0002750383089073121
李根華	14	0.0002750383089073121
徐斗銖	14	0.0002750383089073121
方濟各	14	0.0002750383089073121
詩蘊城	14	0.0002750383089073121
無心道人	14	0.0002750383089073121
金英一	14	0.0002750383089073121
薛義植	14	0.0002750383089073121
宋完淳	13	0.00025539271541393264
仁旺居士	13	0.00025539271541393264
壽春山人	13	0.00025539271541393264
紹雲居士	13	0.00025539271541393264
李鐘洙	13	0.00025539271541393264
李鐸	13	0.00025539271541393264
C生	13	0.00025539271541393264
洪淳哲	13	0.00025539271541393264
崔木朗	13	0.00025539271541393264
金鎭成	13	0.00025539271541393264
崔汝成	13	0.00025539271541393264
柳春燮	13	0.00025539271541393264
崔靑谷	13	0.00025539271541393264
柳順根	13	0.00025539271541393264
玉洞居士	13	0.00025539271541393264
安平原	13	0.00025539271541393264
金永鎭	13	0.00025539271541393264
李在郁	13	0.00025539271541393264
林春吉	13	0.00025539271541393264
河鯉泳	13	0.00025539271541393264
何心子	13	0.00025539271541393264
李俊淑	13	0.00025539271541393264
南又薰	13	0.00025539271541393264
金秉濟	13	0.00025539271541393264
李向破	13	0.00025539271541393264
紫霞山人	13	0.00025539271541393264
丁洪敎	13	0.00025539271541393264
玄泳海	13	0.00025539271541393264
步月生	13	0.00025539271541393264
鄭炳鎬	13	0.00025539271541393264
朴相羲	13	0.00025539271541393264
朴祥燁	13	0.00025539271541393264
K記者	13	0.00025539271541393264
鄭萬石	13	0.00025539271541393264
鄭秀日	13	0.00025539271541393264
林玄極	13	0.00025539271541393264
朴永夏	13	0.00025539271541393264
烽火峴人	13	0.00025539271541393264
朴松	13	0.00025539271541393264
朴裕秉	13	0.00025539271541393264
春曙	12	0.0002357471219205532
