작가	편수	비율
方人	1	0.0021413276231263384
朴仁寬	1	0.0021413276231263384
2094	1	0.0021413276231263384
류남수	1	0.0021413276231263384
羅方右	1	0.0021413276231263384
羅針盤	1	0.0021413276231263384
南夕鍾	1	0.0021413276231263384
南銀水	1	0.0021413276231263384
2093	1	0.0021413276231263384
盧靜園	1	0.0021413276231263384
丹崖	1	0.0021413276231263384
德源生	1	0.0021413276231263384
稻田春水	1	0.0021413276231263384
東亞浪人	1	0.0021413276231263384
2092	1	0.0021413276231263384
萬寶山	1	0.0021413276231263384
1447	1	0.0021413276231263384
茂根生	1	0.0021413276231263384
無能居士	1	0.0021413276231263384
文一水	1	0.0021413276231263384
文章郁	1	0.0021413276231263384
1977	1	0.0021413276231263384
朴萬春	1	0.0021413276231263384
朴曙夢	1	0.0021413276231263384
朴石丁	1	0.0021413276231263384
朴世平	1	0.0021413276231263384
朴信五	1	0.0021413276231263384
1960	1	0.0021413276231263384
黃昏生	1	0.0021413276231263384
