작가	편수	비율
龍岳山人	3	0.0002239808869643124
蘇民	3	0.0002239808869643124
禹鳳雲	3	0.0002239808869643124
禹浩翊	3	0.0002239808869643124
雲波	3	0.0002239808869643124
孤峯	3	0.0002239808869643124
元世勳	3	0.0002239808869643124
聲飢豚	3	0.0002239808869643124
高露岩	3	0.0002239808869643124
雪友學人	3	0.0002239808869643124
宋今璇	3	0.0002239808869643124
宋在雲	3	0.0002239808869643124
雪崗學人	3	0.0002239808869643124
旅人草	3	0.0002239808869643124
申瑩澈	3	0.0002239808869643124
沈東燮	3	0.0002239808869643124
申鼎言	3	0.0002239808869643124
沈亨弼	3	0.0002239808869643124
亞細兒	3	0.0002239808869643124
安基永	3	0.0002239808869643124
申瑛澈	3	0.0002239808869643124
權明洙	3	0.0002239808869643124
安永均	3	0.0002239808869643124
申不出	3	0.0002239808869643124
申不出	3	0.0002239808869643124
安헤르미나	3	0.0002239808869643124
梁高峯	3	0.0002239808869643124
權五順	3	0.0002239808869643124
楊相浩	3	0.0002239808869643124
愼可一	3	0.0002239808869643124
呂順玉	3	0.0002239808869643124
柳光列	3	0.0002239808869643124
夕鍾	3	0.0002239808869643124
李瑄根	3	0.0002239808869643124
李光烈	3	0.0002239808869643124
李光鍾	3	0.0002239808869643124
姜安息	3	0.0002239808869643124
李光賢	3	0.0002239808869643124
李圭煥	3	0.0002239808869643124
李克魯	3	0.0002239808869643124
李根浩	3	0.0002239808869643124
卞一	3	0.0002239808869643124
李吉用	3	0.0002239808869643124
邊龍中	3	0.0002239808869643124
李大鉉	3	0.0002239808869643124
白鶴瑞	3	0.0002239808869643124
姜鷺卿	3	0.0002239808869643124
李相求	3	0.0002239808869643124
白鳥	3	0.0002239808869643124
白鴨	3	0.0002239808869643124
李相和	3	0.0002239808869643124
李石山	3	0.0002239808869643124
姜永壽	3	0.0002239808869643124
沙雲居士	3	0.0002239808869643124
柳影	3	0.0002239808869643124
李康世	3	0.0002239808869643124
石雲	3	0.0002239808869643124
流砲	3	0.0002239808869643124
劉漢應	3	0.0002239808869643124
徐台錫	3	0.0002239808869643124
尹甲容	3	0.0002239808869643124
尹箕五	3	0.0002239808869643124
尹鳳台	3	0.0002239808869643124
金桂煥	3	0.0002239808869643124
徐廷禧	3	0.0002239808869643124
거울꼿	3	0.0002239808869643124
尹仁根	3	0.0002239808869643124
徐斗銖	3	0.0002239808869643124
尹曾男	3	0.0002239808869643124
尹池月	3	0.0002239808869643124
隱龍	3	0.0002239808869643124
義堂	3	0.0002239808869643124
李甲秀	3	0.0002239808869643124
林忠默	3	0.0002239808869643124
林春吉	3	0.0002239808869643124
崔榮一	3	0.0002239808869643124
金思燁	3	0.0002239808869643124
崔堯燮	3	0.0002239808869643124
崔容煥	3	0.0002239808869643124
崔允秀	3	0.0002239808869643124
崔載瑞	3	0.0002239808869643124
金必現	3	0.0002239808869643124
金泰線	3	0.0002239808869643124
崔鎭元	3	0.0002239808869643124
金尖	3	0.0002239808869643124
秋赤陽	3	0.0002239808869643124
金天圭	3	0.0002239808869643124
春曙	3	0.0002239808869643124
金昌集	3	0.0002239808869643124
塔園精舍主人	3	0.0002239808869643124
太虛	3	0.0002239808869643124
金鍾漢	3	0.0002239808869643124
金鍾弼	3	0.0002239808869643124
金仙草	3	0.0002239808869643124
朴錦	3	0.0002239808869643124
崔守福	3	0.0002239808869643124
朱永涉	3	0.0002239808869643124
金鳳湖	3	0.0002239808869643124
盧羊近	3	0.0002239808869643124
狼林山人	3	0.0002239808869643124
창주	3	0.0002239808869643124
蔡奎燁	3	0.0002239808869643124
蔡奎媛	3	0.0002239808869643124
金炳魯	3	0.0002239808869643124
金炳魯	3	0.0002239808869643124
蔡夢笑	3	0.0002239808869643124
蔡松	3	0.0002239808869643124
南夕鍾	3	0.0002239808869643124
天然人	3	0.0002239808869643124
草兵丁	3	0.0002239808869643124
羅稻香	3	0.0002239808869643124
ㄴㅅ生	3	0.0002239808869643124
崔南善	3	0.0002239808869643124
金洪謨	3	0.0002239808869643124
金復鎭	3	0.0002239808869643124
金鍾起	3	0.0002239808869643124
한늪	3	0.0002239808869643124
韓相震	3	0.0002239808869643124
韓水岩	3	0.0002239808869643124
慧淑	3	0.0002239808869643124
金泳煥	3	0.0002239808869643124
洪起文	3	0.0002239808869643124
金永煥	3	0.0002239808869643124
